Analyzer,Year,PhotoID,Grid.ID,Depth,Replicate,Grid.No,Grid.Area.cm,Area.Covered.cm,SpeciesID,Species.Count,Org.Area.cm,Notes,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_16_a,3_3_16,300,3,16,77.728,24.993,Pododesmus_macrochisma,1,4.792,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_16_a,3_3_16,300,3,16,77.728,24.993,polychaete_sp,1,2.160,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_16_a,3_3_16,300,3,16,77.728,24.993,calcareous_tubeworm,5,5.736,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_16_a,3_3_16,300,3,16,77.728,24.993,encrusting_bryozoan_sp,3,0.549,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_16_a,3_3_16,300,3,16,77.728,24.993,spirobis_sp,9,0.376,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_17_a,3_3_17,300,3,17,78.487,25.846,calcareous_tubeworm,6,5.898,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_17_a,3_3_17,300,3,17,78.487,25.846,encrusting_bryozoan_sp,4,1.600,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_17_a,3_3_17,300,3,17,78.487,25.846,spirobis_sp,16,1.631,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_18_a,3_3_18,300,3,18,87.778,37.868,Pododesmus_macrochisma,2,19.180,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_18_a,3_3_18,300,3,18,87.778,37.868,calcareous_tubeworm,4,1.911,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_18_a,3_3_18,300,3,18,87.778,37.868,encrusting_bryozoan_sp,6,3.864,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_18_a,3_3_18,300,3,18,87.778,37.868,spirobis_sp,14,1.186,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_18_a,3_3_18,300,3,18,87.778,37.868,polychaete_sp,1,1.732,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_19_a,3_3_19,300,3,19,82.316,32.582,Pododesmus_macrochisma,2,12.731,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_19_a,3_3_19,300,3,19,82.316,32.582,calcareous_tubeworm,8,4.748,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_19_a,3_3_19,300,3,19,82.316,32.582,polychaete_sp,1,1.475,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_20_a,3_3_19,300,3,19,82.316,32.582,spirobis_sp,11,0.581,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_19_a,3_3_19,300,3,19,82.316,32.582,encrusting_bryozoan_sp,4,1.544,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_19_a,3_3_19,300,3,19,82.316,32.582,branched_bryozoan_sp,4,1.879,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_20_a,3_3_20,300,3,20,76.189,32.153,Pododesmus_macrochisma,1,12.860,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_20_a,3_3_20,300,3,20,76.189,32.153,calcareous_tubeworm,4,3.868,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_20_a,3_3_20,300,3,20,76.189,32.153,branched_bryozoan_sp,3,4.717,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_20_a,3_3_20,300,3,20,76.189,32.153,spirobis_sp,18,0.829,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_20_a,3_3_20,300,3,20,76.189,32.153,encrusting_bryozoan_sp,3,1.122,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_21_a,3_3_21,300,3,21,70.569,22.606,Pododesmus_macrochisma,3,3.439,grid haning off plate,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_21_a,3_3_21,300,3,21,70.569,22.606,calcareous_tubeworm,8,5.335,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_21_a,3_3_21,300,3,21,70.569,22.606,branched_bryozoan_sp,2,1.233,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_21_a,3_3_21,300,3,21,70.569,22.606,encrusting_bryozoan_sp,2,0.733,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_21_a,3_3_21,300,3,21,70.569,22.606,spirobis_sp,7,0.478,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8781,3_2_1,300,2,1,77.193,75.945,Metridium,1,74.113,white ,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8782,3_2_2,300,2,2,85.556,84.492,Metridium,1,84.492,white ,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8783,3_2_3,300,2,3,70.639,63.310,Metridium,1,58.599,white ,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8784,3_2_4,300,2,4,88.535,25.139,calcareous_tubeworm,3,1.452,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8784,3_2_4,300,2,4,88.535,25.139,encrusting_bryozoan_sp,3,2.366,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8784,3_2_4,300,2,4,88.535,25.139,spirobis_sp,10,0.566,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8784,3_2_4,300,2,4,88.535,25.139,branched_bryozoan_sp,1,2.051,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8785,3_2_5,300,2,5,77.513,27.743,Metridium,1,9.761,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8785,3_2_5,300,2,5,77.513,27.743,Pododesmus_macrochisma,2,2.898,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8785,3_2_5,300,2,5,77.513,27.743,encrusting_bryozoan_sp,5,2.329,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8785,3_2_5,300,2,5,77.513,27.743,calcareous_tubeworm,2,2.903,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8785,3_2_5,300,2,5,77.513,27.743,branched_bryozoan_sp,1,2.002,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8785,3_2_5,300,2,5,77.513,27.743,spirobis_sp,6,0.211,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8786,3_2_6,300,2,6,73.937,69.985,Metridium,1,69.249,white,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8787,3_2_7,300,2,7,80.675,80.195,Metridium,1,79.976,white,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8788,3_2_8,300,2,8,80.734,48.816,Metridium,1,44.877,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8788,3_2_8,300,2,8,80.734,48.816,calcareous_tubeworm,5,2.129,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8788,3_2_8,300,2,8,80.734,48.816,encrusting_bryozoan_sp,5,1.112,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8789,3_2_9,300,2,9,83.573,53.523,Metridium,2,47.299,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8789,3_2_9,300,2,9,83.573,53.523,branched_bryozoan_sp,5,5.710,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8789,3_2_9,300,2,9,83.573,53.523,calcareous_tubeworm,2,1.571,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8789,3_2_9,300,2,9,83.573,53.523,encrusting_bryozoan_sp,2,2.727,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8791,3_2_10,300,2,10,86.961,47.345,Pododesmus_macrochisma,2,17.039,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8791,3_2_10,300,2,10,86.961,47.345,calcareous_tubeworm,5,4.832,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8791,3_2_10,300,2,10,86.961,47.345,encrusting_bryozoan_sp,2,0.619,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8791,3_2_10,300,2,10,86.961,47.345,spirobis_sp,9,0.784,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8791,3_2_10,300,2,10,86.961,47.345,branched_bryozoan_sp,2,0.736,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8792,3_2_11,300,2,11,88.083,28.113,Pododesmus_macrochisma,1,12.180,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8792,3_2_11,300,2,11,88.083,28.113,Pododesmus_macrochisma,1,0.285,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8792,3_2_11,300,2,11,88.083,28.113,encrusting_bryozoan_sp,5,2.956,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8792,3_2_11,300,2,11,88.083,28.113,calcareous_tubeworm,3,0.786,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8792,3_2_11,300,2,11,88.083,28.113,branched_bryozoan_sp,2,2.959,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8792,3_2_11,300,2,11,88.083,28.113,spirobis_sp,15,1.021,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8793,3_2_12,300,2,12,74.553,21.493,calcareous_tubeworm,11,5.293,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8793,3_2_12,300,2,12,74.553,21.493,polychaete_sp,1,1.209,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8793,3_2_12,300,2,12,74.553,21.493,encrusting_bryozoan_sp,3,1.695,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8793,3_2_12,300,2,12,74.553,21.493,spirobis_sp,11,0.876,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8793,3_2_12,300,2,12,74.553,21.493,branched_bryozoan_sp,2,1.631,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8793,3_2_12,300,2,12,74.553,21.493,Pododesmus_macrochisma,1,1.687,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8794,3_2_13,300,2,13,82.655,39.553,Metridium,0,15.985,already counted,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8794,3_2_13,300,2,13,82.655,39.553,Pododesmus_macrochisma,2,7.470,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8794,3_2_13,300,2,13,82.655,39.553,branched_bryozoan_sp,1,2.975,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8794,3_2_13,300,2,13,82.655,39.553,calcareous_tubeworm,6,5.353,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8794,3_2_13,300,2,13,82.655,39.553,spirobis_sp,14,0.370,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8795,3_2_14,300,2,14,57.185,25.538,Metridium,0,17.968,already counted,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8795,3_2_14,300,2,14,57.185,25.538,calcareous_tubeworm,3,2.710,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8795,3_2_14,300,2,14,57.185,25.538,branched_bryozoan_sp,3,1.255,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8796,3_2_15,300,2,15,85.708,32.852,Pododesmus_macrochisma,1,13.944,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8796,3_2_15,300,2,15,85.708,32.852,calcareous_tubeworm,5,4.387,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8796,3_2_15,300,2,15,85.708,32.852,spirobis_sp,29,1.615,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8796,3_2_15,300,2,15,85.708,32.852,branched_bryozoan_sp,2,5.204,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8797,3_2_16,300,2,16,87.043,25.134,calcareous_tubeworm,4,2.116,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8797,3_2_16,300,2,16,87.043,25.134,Amphissa,1,0.314,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8797,3_2_16,300,2,16,87.043,25.134,branched_bryozoan_sp,5,9.825,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8798,3_2_17,300,2,17,75.921,53.250,Pododesmus_macrochisma,3,28.095,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8798,3_2_17,300,2,17,75.921,53.250,Hiatella_arctica,1,0.851,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8798,3_2_17,300,2,17,75.921,53.250,calcareous_tubeworm,4,1.237,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8798,3_2_17,300,2,17,75.921,53.250,branched_bryozoan_sp,5,8.654,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8798,3_2_17,300,2,17,75.921,53.250,spirobis_sp,9,0.603,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8798,3_2_17,300,2,17,75.921,53.250,encrusting_bryozoan_sp,2,0.354,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8799,3_2_18,300,2,18,78.832,33.771,Pododesmus_macrochisma,1,13.813,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8799,3_2_18,300,2,18,78.832,33.771,encrusting_bryozoan_sp,2,3.848,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8799,3_2_18,300,2,18,78.832,33.771,branched_bryozoan_sp,2,7.701,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8799,3_2_18,300,2,18,78.832,33.771,calcareous_tubeworm,1,0.276,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8799,3_2_18,300,2,18,78.832,33.771,spirobis_sp,7,0.345,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8799,3_2_18,300,2,18,78.832,33.771,Hiatella_arctica,1,0.181,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8800,3_2_19,300,2,19,72.233,41.720,Pododesmus_macrochisma,1,3.992,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8800,3_2_19,300,2,19,72.233,41.720,brachiopod,1,0.198,"Those are definitely brachiopods, probably Terebratalia. Axis of symmetry rotated 90 degrees relative to a clam (so that the 2 shells are not mirror images, as they are in a clam).",,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8800,3_2_19,300,2,19,72.233,41.720,calcareous_tubeworm,6,2.172,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8800,3_2_19,300,2,19,72.233,31.720,branched_bryozoan_sp,7,8.167,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8800,3_2_19,300,2,19,72.233,41.720,spirobis_sp,8,0.170,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8801,3_2_20,300,2,20,83.678,29.327,Pododesmus_macrochisma,2,14.909,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8801,3_2_20,300,2,20,83.678,29.327,encrusting_bryozoan_sp,5,3.027,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8801,3_2_20,300,2,20,83.678,29.327,calcareous_tubeworm,6,1.783,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8801,3_2_20,300,2,20,83.678,29.327,spirobis_sp,7,0.865,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8801,3_2_20,300,2,20,83.678,29.327,branched_bryozoan_sp,2,2.381,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8802,3_2_21,300,2,21,58.226,13.497,calcareous_tubeworm,4,0.976,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8802,3_2_21,300,2,21,58.226,13.497,calcareous_tubeworm,1,3.270,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8802,3_2_21,300,2,21,58.226,13.497,encrusting_bryozoan_sp,3,1.304,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8802,3_2_21,300,2,21,58.226,13.497,spirobis_sp,16,0.969,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8806,3_3_1,300,3,1,55.552,20.519,encrusting_bryozoan_sp,5,4.163,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8806,3_3_1,300,3,1,55.552,20.519,branched_bryozoan_sp,7,3.699,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8806,3_3_1,300,3,1,55.552,20.519,polychaete_sp,2,2.202,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8806,3_3_1,300,3,1,55.552,20.519,calcareous_tubeworm,2,0.403,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8806,3_3_1,300,3,1,55.552,20.519,spirobis_sp,21,1.063,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8807,3_3_2,300,3,2,85.265,27.369,encrusting_bryozoan_sp,3,8.003,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8807,3_3_2,300,3,2,85.265,27.369,calcareous_tubeworm,5,2.793,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8807,3_3_2,300,3,2,85.265,27.369,branched_bryozoan_sp,2,1.593,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8807,3_3_2,300,3,2,85.265,27.369,spirobis_sp,20,1.071,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8807,3_3_2,300,3,2,85.265,27.369,Hiatella_arctica,4,1.895,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8808,3_3_3,300,3,3,82.079,38.832,Pododesmus_macrochisma,2,21.220,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8808,3_3_3,300,3,3,82.079,38.832,encrusting_bryozoan_sp,1,21.995,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8808,3_3_3,300,3,3,82.079,38.832,spirobis_sp,6,0.469,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8808,3_3_3,300,3,3,82.079,38.832,branched_bryozoan_sp,1,1.008,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8808,3_3_3,300,3,3,82.079,38.832,brachiopod,1,0.167,"Those are definitely brachiopods, probably Terebratalia. Axis of symmetry rotated 90 degrees relative to a clam (so that the 2 shells are not mirror images, as they are in a clam).",,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8809,3_3_4,300,3,4,84.223,24.722,Pododesmus_macrochisma,1,15.591,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8809,3_3_4,300,3,4,84.223,24.722,branched_bryozoan_sp,4,2.291,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8809,3_3_4,300,3,4,84.223,24.722,encrusting_bryozoan_sp,2,0.294,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8809,3_3_4,300,3,4,84.223,24.722,spirobis_sp,8,0.158,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8810,3_3_5,300,3,5,72.076,42.802,branched_bryozoan_sp,4,34.053,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8810,3_3_5,300,3,5,72.076,42.802,Pododesmus_macrochisma,2,2.646,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8810,3_3_5,300,3,5,72.076,42.802,encrusting_bryozoan_sp,2,0.645,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8811,3_3_6,300,3,6,74.099,29.260,branched_bryozoan_sp,2,27.913,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8811,3_3_6,300,3,6,74.099,29.260,neptunea_lyrata,1,0.140,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8811,3_3_6,300,3,6,74.099,29.260,calcareous_tubeworm,2,0.446,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8812,3_3_7,300,3,7,68.544,21.171,Pododesmus_macrochisma,3,8.538,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8812,3_3_7,300,3,7,68.544,21.171,calcareous_tubeworm,7,1.213,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8812,3_3_7,300,3,7,68.544,21.171,Chlamys_rhubida,1,0.036,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8812,3_3_7,300,3,7,68.544,21.171,spirobis_sp,3,0.172,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8813,3_3_8,300,3,8,59.018,39.817,Pododesmus_macrochisma,1,24.162,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8813,3_3_8,300,3,8,59.018,39.817,encrusting_bryozoan_sp,2,3.186,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8813,3_3_8,300,3,8,59.018,39.817,branched_bryozoan_sp,1,0.719,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8813,3_3_8,300,3,8,59.018,39.817,Hiatella_arctica,1,0.770,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8813,3_3_8,300,3,8,59.018,39.817,calcareous_tubeworm,4,1.217,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8813,3_3_8,300,3,8,59.018,39.817,spirobis_sp,7,0.410,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8814,3_3_9,300,3,9,83.066,35.920,Pododesmus_macrochisma,2,19.343,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8814,3_3_9,300,3,9,83.066,35.920,Hiatella_arctica,2,1.594,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8814,3_3_9,300,3,9,83.066,35.920,calcareous_tubeworm,4,1.361,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8814,3_3_9,300,3,9,83.066,35.920,encrusting_bryozoan_sp,2,0.707,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8814,3_3_9,300,3,9,83.066,35.920,spirobis_sp,5,0.405,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8814,3_3_9,300,3,9,83.066,35.920,branched_bryozoan_sp,2,0.464,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8815,3_3_10,300,3,10,82.595,42.372,Pododesmus_macrochisma,3,26.300,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8815,3_3_10,300,3,10,82.595,42.372,Hiatella_arctica,2,1.544,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8815,3_3_10,300,3,10,82.595,42.372,encrusting_bryozoan_sp,6,2.953,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8815,3_3_10,300,3,10,82.595,42.372,branched_bryozoan_sp,2,0.786,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8815,3_3_10,300,3,10,82.595,42.372,spirobis_sp,21,0.770,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8816,3_3_11,300,3,11,81.809,12.585,Pododesmus_macrochisma,1,4.894,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8816,3_3_11,300,3,11,81.809,12.585,branched_bryozoan_sp,1,0.903,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8816,3_3_11,300,3,11,81.809,12.585,encrusting_bryozoan_sp,11,2.934,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8816,3_3_11,300,3,11,81.809,12.585,Mopalia_kennerleyi,1,0.879,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8816,3_3_11,300,3,11,81.809,12.585,spirobis_sp,15,0.406,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8817,3_3_12,300,3,12,81.187,28.778,branched_bryozoan_sp,2,10.601,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8817,3_3_12,300,3,12,81.187,28.778,encrusting_bryozoan_sp,4,3.272,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8817,3_3_12,300,3,12,81.187,28.778,spirobis_sp,7,0.345,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8818,3_3_13,300,3,13,92.811,43.201,Pododesmus_macrochisma,1,24.663,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8818,3_3_13,300,3,13,92.811,43.201,branched_bryozoan_sp,5,6.117,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8818,3_3_13,300,3,13,92.811,43.201,spirobis_sp,7,0.590,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8818,3_3_13,300,3,13,92.811,43.201,polychaete_sp,2,0.684,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8819,3_3_14,300,3,14,79.427,31.462,branched_bryozoan_sp,2,29.011,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8819,3_3_14,300,3,14,79.427,31.462,Pododesmus_macrochisma,1,3.178,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8819,3_3_14,300,3,14,79.427,31.462,calcareous_tubeworm,4,0.552,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8820,3_3_15,300,3,15,59.498,34.098,Pododesmus_macrochisma,1,27.142,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8820,3_3_15,300,3,15,59.498,34.098,calcareous_tubeworm,1,0.404,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8820,3_3_15,300,3,15,59.498,34.098,spirobis_sp,3,0.133,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8820,3_3_15,300,3,15,59.498,34.098,encrusting_bryozoan_sp,4,0.740,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8821,3_3_16,300,3,16,87.863,37.721,Pododesmus_macrochisma,2,28.902,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8821,3_3_16,300,3,16,87.863,37.721,Chlamys_rhubida,1,0.536,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8821,3_3_16,300,3,16,87.863,37.721,Hiatella_arctica,1,0.138,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8821,3_3_16,300,3,16,87.863,37.721,branched_bryozoan_sp,2,1.492,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8821,3_3_16,300,3,16,87.863,37.721,encrusting_bryozoan_sp,7,5.079,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8821,3_3_16,300,3,16,87.863,37.721,Hiatella_arctica,1,0.160,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8821,3_3_16,300,3,16,87.863,37.721,spirobis_sp,10,0.530,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8822,3_3_17,300,3,17,81.993,49.766,Pododesmus_macrochisma,3,40.188,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8822,3_3_17,300,3,17,81.993,49.766,encrusting_bryozoan_sp,2,5.975,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8822,3_3_17,300,3,17,81.993,49.766,branched_bryozoan_sp,1,1.783,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8822,3_3_17,300,3,17,81.993,49.766,spirobis_sp,3,0.110,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8824,3_3_18,300,3,18,87.922,12.247,encrusting_bryozoan_sp,7,1.678,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8824,3_3_18,300,3,18,87.922,12.247,spirobis_sp,1,0.105,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8824,3_3_18,300,3,18,87.922,12.247,calcareous_tubeworm,3,0.260,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8825,3_3_19,300,3,19,84.735,32.008,Pododesmus_macrochisma,1,15.313,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8825,3_3_19,300,3,19,84.735,32.008,branched_bryozoan_sp,3,3.953,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8825,3_3_19,300,3,19,84.735,32.008,calcareous_tubeworm,1,0.385,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8825,3_3_19,300,3,19,84.735,32.008,encrusting_bryozoan_sp,2,1.008,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8826,3_3_20,300,3,20,80.951,28.333,branched_bryozoan_sp,3,8.499,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8826,3_3_20,300,3,20,80.951,28.333,encrusting_bryozoan_sp,2,16.984,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8826,3_3_20,300,3,20,80.951,28.333,spirobis_sp,1,0.090,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8827,3_3_21,300,3,21,78.53,59.507,Metridium,1,26.487,,,,,,,,,,,,,,,,,
